user_agent;uv;pv;pv_per_uv
"mozilla/5.0 (linux; u; android 2.2; en-us; nexus one build/frf91) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";686;9104;13.27
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-i8268_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";686;14585;21.26
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; vivo s7i(t) build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";685;17602;25.70
"mozilla/5.0 (linux; u; android 4.0.4; zh-cn; gt-s7562 build/imm76i) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";685;18327;26.75
"mozilla/5.0 (iphone; cpu iphone os 6_0_1 like mac os x; zh-cn) applewebkit/536.26 (khtml, like gecko) mobile/10a523 ucbrowser/9.0.1.284 mobile";685;18695;27.29
"xiaomi_2013061_td/v1 linux/3.4.5 android/4.2.1 release/09.18.2013 browser/applewebkit534.30 mobile safari/534.30 mbbms/2.2 system/android 4.2.1 xiaomi/miuibrowser/1.0";685;18201;26.57
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; gt-i9152 build/jdq39) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";685;25766;37.61
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";684;12302;17.99
"mozilla/4.0 (compatible;android;320x480)";684;10559;15.44
"mqqbrowser/3.6 (nokia5230;symbianos/9.1 series60/3.0)";683;5845;8.56
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-s7898_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";683;13421;19.65
"mozilla/5.0 (iphone; cpu iphone os 5_1_1 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9b208";683;7363;10.78
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; gt-i9300 build/jzo54k) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";683;20241;29.64
"mozilla/5.0 (linux; u; android 2.3.6; zh-cn; sch-i699 build/gingerbread) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";682;14677;21.52
"mozilla/4.0 (compatible;android;320x480)";682;10749;15.76
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";682;17674;25.91
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";682;13145;19.27
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; 2013022 build/hm2013022) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";682;21301;31.23
"lenovo-a318t_td/s100 linux/3.4.5 android/2.3.6 release/04.26.2013 browser/applewebkit533.1 mobile safari/533.1";681;16342;24.00
"mozilla/4.0 (compatible;android;320x480)";681;9872;14.50
"xiaomi_2013061_td/v1 linux/3.4.5 android/4.2.1 release/09.18.2013 browser/applewebkit534.30 mobile safari/534.30 mbbms/2.2 system/android 4.2.1 xiaomi/miuibrowser/1.0";681;17666;25.94
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; vivo s7i(t) build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";680;18109;26.63
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; 2013022 build/hm2013022) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.7.6.428 u3/0.8.0 mobile safari/533.1";680;25025;36.80
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";680;14703;21.62
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; sch-i739 build/jzo54k) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";679;21050;31.00
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; sch-i739 build/jzo54k) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";678;21235;31.32
"mozilla/5.0 (linux; u; android 4.0.4; zh-cn; r811 build/imm76d) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";678;22821;33.66
"coolpad8050_cmcc_td/1.0 linux/2.6.35 android/2.3.5 release/7.16.2012 mozilla/5.0 (linux; u; android 2.2) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";678;14780;21.80
"opera/9.80 (android; opera mini/7.7.33426/30.3558; u; zh) presto/2.8.119 version/11.10";678;24002;35.40
"sonyericssonk700c/r2ae semc-browser/4.0.3 profile/midp-2.0 configuration/cldc-1.1";678;2182;3.22
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";678;13779;20.32
"mozilla/5.0 (linux; u; android 4.1.1; zh-cn; mi 2 build/jro03l) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.7.8.425 u3/0.8.0 mobile safari/533.1";678;21284;31.39
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";678;13902;20.50
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";678;18534;27.34
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";677;14944;22.07
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-s7898_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";677;15080;22.27
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-i8268_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";676;15980;23.64
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-i8268_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";676;15806;23.38
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; 2013022 build/hm2013022) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.2 mobile safari/537.36";676;20004;29.59
"mozilla/4.0 (compatible;android;320x480)";676;12446;18.41
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";676;14554;21.53
"xiaomi_2013061_td/v1 linux/3.4.5 android/4.2.1 release/09.18.2013 browser/applewebkit534.30 mobile safari/534.30 mbbms/2.2 system/android 4.2.1 xiaomi/miuibrowser/1.0";675;16419;24.32
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; 2013023 build/hm2013023) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.8.0.435 u3/0.8.0 mobile safari/533.1";675;24236;35.91
"mozilla/5.0 (linux; u; android 4.0.4; zh-cn; huawei u8825d build/huaweiu8825d) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";675;8591;12.73
"mozilla/5.0 (iphone; cpu iphone os 6_0_1 like mac os x) applewebkit/536.26 (khtml, like gecko) version/6.0 mobile/10a523 safari/8536.25";675;15832;23.45
"k-touch_t619+/960226_8514_v0101 mozilla/5.0 (linux; u; android 2.3.5) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";675;16237;24.05
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";674;12895;19.13
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; 2013022 build/hm2013022) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.2 mobile safari/537.36";674;20133;29.87
"lenovo-a390t_td/s100 release/11.2012 mozilla/5.0 (linux; u; android 4.0.3) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";673;14985;22.27
"k-touch_t619+/960226_8514_v0101 mozilla/5.0 (linux; u; android 2.3.5) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";673;15726;23.37
"mozilla/5.0 (iphone; cpu iphone os 5_0_1 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9a405";673;5551;8.25
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; h30-t00 build/huaweih30-t00) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";673;14455;21.48
"mozilla/5.0 (linux; u; android 4.1.1; zh-cn; mi 2s build/jro03l) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.7.8.425 u3/0.8.0 mobile safari/533.1";673;22043;32.75
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; gt-i9300 build/jzo54k) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";673;15448;22.95
"mozilla/5.0 (iphone 4; cpu iphone os 7_1_1 like mac os x) applewebkit/537.51.2 (khtml, like gecko) version/6.0 mqqbrowser/5.1.1 mobile/11d201 safari/8536.25";672;14944;22.24
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x; zh-cn) applewebkit/536.26 (khtml, like gecko) mobile/10b329 ucbrowser/9.6.7.431 mobile";672;20444;30.42
"mozilla/5.0 (iphone; cpu iphone os 5_1_1 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9b208";672;5757;8.57
"untrusted/1.0";672;6269;9.33
"mozilla/4.0 (compatible;android;320x480)";672;12851;19.12
"mozilla/5.0 (ipad; cpu os 7_0_2 like mac os x) applewebkit/537.51.1 (khtml, like gecko) version/7.0 mobile/11a501 safari/9537.53 haowangzhidaquanhd 2.7";671;17712;26.40
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";671;17249;25.71
"mozilla/5.0 (iphone 4; cpu iphone os 7_1_1 like mac os x) applewebkit/537.51.2 (khtml, like gecko) version/6.0 mqqbrowser/5.1.1 mobile/11d201 safari/8536.25";670;15053;22.47
"mqqbrowser/3.6 (nokiac5-03;symbianos/9.1 series60/3.0)";670;5136;7.67
"untrusted/1.0";670;5823;8.69
"sonyericssonk700c/r2ae semc-browser/4.0.3 profile/midp-2.0 configuration/cldc-1.1";669;2016;3.01
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";669;17133;25.61
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";669;14526;21.71
"mozilla/5.0 (x11; linux x86_64) applewebkit/534.24 (khtml, like gecko) chrome/11.0.696.34 safari/534.24";668;13386;20.04
"mozilla/5.0 (iphone; cpu iphone os 6_1_4 like mac os x) applewebkit/536.26 (khtml, like gecko) version/6.0 mobile/10b350 safari/8536.25";668;13318;19.94
"mozilla/5.0 (linux; u; android 4.0.4; zh-cn; gt-s7562 build/imm76i) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";668;18785;28.12
"mozilla/4.0 (compatible;android;320x480)";667;10950;16.42
"mozilla/5.0 (linux; u; android 4.0.4; zh-cn; gt-s7562 build/imm76i) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";667;18615;27.91
"sonyericssonk700c/r2ae semc-browser/4.0.3 profile/midp-2.0 configuration/cldc-1.1";666;2303;3.46
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; 2013022 build/hm2013022) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";666;20946;31.45
"mozilla/5.0 (linux; u; android 4.0.3; zh-cn; huawei c8812 build/huaweic8812) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";666;5857;8.79
"mozilla/5.0 (iphone; cpu iphone os 5_1_1 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9b208";665;6174;9.28
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";665;12731;19.14
"nokia5230";665;15282;22.98
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";664;16485;24.83
"mozilla/4.0 (compatible;android;320x480)";664;9297;14.00
"k-touch_t619+/960226_8514_v0101 mozilla/5.0 (linux; u; android 2.3.5) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";664;16442;24.76
"lenovo-a318t_td/s100 linux/3.4.5 android/2.3.6 release/04.26.2013 browser/applewebkit533.1 mobile safari/533.1";664;15757;23.73
"mozilla/5.0 (linux; u; android 4.0.3; zh-cn; hw-huawei_c8812/c8812v100r001c92b913sp02; 480*800; ctc/2.0) applewebkit/534.30 mobile safari/534.30";664;6370;9.59
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; mi 3 build/jop40d) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.7.9.439 u3/0.8.0 mobile safari/533.1";664;21339;32.14
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-i8268_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";663;15288;23.06
"mozilla/5.0 (ipad; cpu os 7_1_1 like mac os x) applewebkit/537.51.2 (khtml, like gecko) version/6.0 mqqbrowser/4.1.2 mobile/11d201 safari/7534.48.3";663;4500;6.79
"opera/9.80 (android; opera mini/7.8.35214/34.2037; u; zh) presto/2.8.119 version/11.10";663;19776;29.83
"xiaomi_2013061_td/v1 linux/3.4.5 android/4.2.1 release/09.18.2013 browser/applewebkit534.30 mobile safari/534.30 mbbms/2.2 system/android 4.2.1 xiaomi/miuibrowser/1.0";663;17227;25.98
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";663;15718;23.71
"mozilla/5.0 (windows nt 6.1) applewebkit/537.22 (khtml, like gecko) qqbrowser/4.1.2 safari/537.22";663;23877;36.01
"mozilla/5.0 (iphone; cpu iphone os 5_1_1 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9b208";662;6477;9.78
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";662;13403;20.25
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";662;12326;18.62
"mozilla/5.0 (iphone; cpu iphone os 7_0_4 like mac os x) applewebkit/537.51.1 (khtml, like gecko) mobile/11b554a";662;12517;18.91
"untrusted/1.0";662;6086;9.19
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";662;15641;23.63
"k-touch_t619/960211_8510_v0101 mozilla/5.0 (linux; u; android 2.3.5) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";662;11848;17.90
"mozilla/5.0 (ipad; cpu os 7_0_2 like mac os x) applewebkit/537.51.1 (khtml, like gecko) version/7.0 mobile/11a501 safari/9537.53 haowangzhidaquanhd 2.7";662;16818;25.40
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";662;12521;18.91
"lenovo-a390t_td/s100 release/11.2012 mozilla/5.0 (linux; u; android 4.0.3) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";661;14783;22.36
"mozilla/5.0 (linux; u; android 4.0.3; zh-cn; huawei c8812 build/huaweic8812) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";661;7335;11.10
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";661;13987;21.16
"mozilla/5.0 (linux; u; android 4.2.1; zh-cn; 2013022 build/hm2013022) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";660;21013;31.84
"huawei y511-t00_td/v1 linux/3.4.5 android/4.2.2 release/05.02.2013 browser/applewebkit534.30 mobile safari/534.30;";660;15385;23.31
"mozilla/5.0 (x11; linux x86_64) applewebkit/534.24 (khtml, like gecko) chrome/11.0.696.34 safari/534.24";660;14157;21.45
"mozilla/5.0 (linux; u; android 4.3; zh-cn; gt-n7100 build/jss15j) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";660;16952;25.68
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; sch-i739 build/jzo54k) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";660;18774;28.45
"lenovo-a318t_td/s100 linux/3.4.5 android/2.3.6 release/04.26.2013 browser/applewebkit533.1 mobile safari/533.1";659;17362;26.35
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; sch-i739 build/jzo54k) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";659;20066;30.45
"xiaomi_2013061_td/v1 linux/3.4.5 android/4.2.1 release/09.18.2013 browser/applewebkit534.30 mobile safari/534.30 mbbms/2.2 system/android 4.2.1 xiaomi/miuibrowser/1.0";659;15776;23.94
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; gt-i9300 build/jzo54k) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";658;16620;25.26
"mozilla/5.0 (linux; u; android 2.3.5; zh-cn; coolpad 7019 build/gingerbread) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";658;7260;11.03
"mozilla/5.0 (linux; u; android 4.1.1; zh-cn; mi 2 build/jro03l) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.7.8.425 u3/0.8.0 mobile safari/533.1";657;19698;29.98
"lenovo-a390t_td/s100 release/11.2012 mozilla/5.0 (linux; u; android 4.0.3) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";657;15179;23.10
"huawei y511-t00_td/v1 linux/3.4.5 android/4.2.2 release/05.02.2013 browser/applewebkit534.30 mobile safari/534.30;";657;14581;22.19
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";657;12981;19.76
"mozilla/4.0 (compatible;android;320x480)";657;9892;15.06
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; gt-i9152 build/jdq39) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";657;24047;36.60
"mozilla/5.0 (iphone; cpu iphone os 7_0_4 like mac os x; zh-cn) applewebkit/537.51.1 (khtml, like gecko) mobile/11b554a ucbrowser/9.6.1.415 mobile";656;15816;24.11
"k-touch_t619+/960226_8514_v0101 mozilla/5.0 (linux; u; android 2.3.5) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";655;15941;24.34
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; 2014011 build/hm2014011) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30 xiaomi/miuibrowser/1.0";655;28226;43.09
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; samsung-gt-s7898_td/1.0 android/4.1.2 release/11.15.2012 browser/applewebkit534.30 build/jro03l) applelwebkit/534.30 (khtml,like gecko) version/4.0 mobile safari/534.30";655;16308;24.90
"mozilla/5.0 (symbianos/9.3; u; series60/3.2 nokiae75-1/110.48.125 profile/midp-2.1 configuration/cldc-1.1 ) applewebkit/413 (khtml, like gecko) safari/413";655;2445;3.73
"mozilla/5.0 (linux; u; android 4.3; zh-cn; gt-i9300 build/jss15j) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";655;20825;31.79
"mozilla/4.0 (compatible;android;320x480)";654;10053;15.37
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; 2014011 build/hm2014011) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30 xiaomi/miuibrowser/1.0";654;25912;39.62
"mozilla/5.0 (iphone; cpu iphone os 5_0_1 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9a405";654;6867;10.50
"mozilla/5.0 (linux; u; android 4.2.2; zh-cn; x909t build/jdq39) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";654;19706;30.13
"mozilla/5.0 (linux; u; android 4.0.3; zh-cn; huawei c8812 build/huaweic8812) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";653;5422;8.30
"mozilla/5.0 (linux; u; android 4.0.2; en-us; galaxy nexus build/icl53f) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";653;1923;2.94
"mozilla/5.0 (iphone 4; cpu iphone os 7_1_1 like mac os x) applewebkit/537.51.2 (khtml, like gecko) version/6.0 mqqbrowser/5.1.1 mobile/11d201 safari/8536.25";653;14792;22.65
"mozilla/5.0 (linux; u; android 4.3; zh-cn; gt-i9300 build/jss15j) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";653;19958;30.56
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; gt-i9300 build/jzo54k) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";653;19132;29.30
"coolpad8020+_cmcc_td/1.08 linux/2.6.35 android/2.3.5 release/03.29.2012 mozilla/5.0 applewebkit/533.1 version/4.0 mobile safari/533.1";653;14580;22.33
"mozilla/5.0 (linux; u; android 4.3; zh-cn; gt-i9300 build/jss15j) applewebkit/537.36 (khtml, like gecko)version/4.0 mqqbrowser/5.1 mobile safari/537.36";652;20364;31.23
"mozilla/5.0 (linux; u; android 4.1.2; zh-cn; mi 1s build/jzo54k) applewebkit/533.1 (khtml, like gecko) version/4.0 ucbrowser/9.8.0.435 u3/0.8.0 mobile safari/533.1";652;20110;30.84
"mozilla/5.0 (ipad; cpu os 7_0_4 like mac os x) applewebkit/534.46 (khtml, like gecko) baiduhd/2.5.5 mobile/10a406 safari/8536.25";652;22530;34.56
"k-touch_t619/960211_8510_v0101 mozilla/5.0 (linux; u; android 2.3.5) applewebkit/533.1 (khtml, like gecko) version/4.0 mobile safari/533.1";652;12360;18.96
"mozilla/5.0 (linux; u; android 4.0.4; zh-cn; gt-s7562 build/imm76i) applewebkit/534.30 (khtml, like gecko) version/4.0 mobile safari/534.30";652;19423;29.79
"mozilla/5.0 (iphone; cpu iphone os 6_1_3 like mac os x) applewebkit/536.26 (khtml, like gecko) mobile/10b329";652;14129;21.67
